10Bit 16Bit-normalized 16Bit
480, 480.89062, 30772
481, 480.84375, 30770
481, 480.85937, 30769
481, 480.81250, 30766
483, 482.06250, 30878
482, 482.37500, 30867
482, 482.32812, 30864
482, 482.32812, 30860
482, 482.25000, 30859
483, 482.29687, 30858
483, 482.20312, 30854
482, 482.17187, 30854
482, 482.14062, 30858
482, 482.28125, 30858
481, 482.10937, 30854
482, 482.28125, 30849
482, 482.01562, 30843
482, 481.98437, 30841
482, 481.95312, 30841
482, 481.96875, 30840
482, 481.93750, 30838
481, 481.87500, 30835
482, 481.87500, 30836
482, 481.84375, 30833
482, 481.81250, 30833
482, 481.78125, 30842
481, 482.00000, 30831
481, 481.78125, 30829
481, 481.73437, 30828
482, 481.71875, 30825
482, 481.68750, 30824
482, 481.68750, 30823
481, 481.64062, 30821
482, 481.60937, 30817
481, 481.56250, 30816
482, 481.54687, 30814
482, 481.50000, 30827
481, 481.60937, 30810
481, 481.42187, 30806
481, 481.37500, 30804
481, 481.37500, 30803
481, 481.31250, 30797
481, 481.26562, 30795
481, 481.25000, 30792
481, 481.20312, 30791
481, 481.15625, 30787
481, 481.10937, 30785
481, 481.14062, 30801
481, 481.12500, 30786
481, 481.04687, 30783
480, 481.01562, 30689
479, 479.42187, 30680
479, 479.42187, 30678
479, 479.35937, 30674
480, 479.32812, 30669
479, 479.26562, 30666
480, 479.25000, 30664
479, 479.20312, 30663
481, 479.50000, 30780
481, 480.76562, 30763
481, 480.73437, 30762
481, 480.71875, 30763
481, 480.68750, 30760
480, 480.68750, 30758
480, 480.65625, 30756
480, 480.60937, 30756
481, 480.59375, 30753
481, 480.56250, 30752
481, 480.56250, 30749
481, 480.73437, 30758
480, 480.50000, 30749
480, 480.50000, 30747
481, 480.46875, 30743
481, 480.42187, 30741
480, 480.40625, 30740
480, 480.34375, 30737
480, 480.31250, 30735
480, 480.28125, 30732
480, 480.23437, 30731
481, 480.20312, 30733
480, 480.43750, 30733
480, 480.17187, 30724
480, 480.12500, 30723
480, 480.10937, 30723
480, 480.10937, 30722
480, 480.09375, 30721
480, 480.07812, 30719
480, 480.04687, 30717
479, 480.03125, 30716
480, 480.00000, 30715
479, 479.98437, 30724
480, 480.18750, 30715
480, 480.06250, 30718
480, 479.92187, 30710
480, 479.90625, 30709
480, 479.87500, 30707
480, 479.85937, 30707
480, 479.82812, 30706
479, 479.84375, 30704
479, 479.78125, 30704
479, 479.76562, 30702
480, 479.76562, 30714
480, 479.90625, 30700
480, 479.71875, 30698
479, 479.70312, 30665
477, 478.00000, 30587
478, 478.01562, 30587
478, 478.00000, 30586
478, 477.96875, 30585
478, 477.93750, 30584
477, 477.95312, 30584
477, 477.93750, 30584
479, 477.98437, 30671
480, 479.54687, 30684
480, 479.46875, 30681
479, 479.46875, 30682
479, 479.43750, 30679
480, 479.42187, 30680
480, 479.40625, 30675
479, 479.35937, 30673
479, 479.32812, 30672
479, 479.28125, 30671
478, 479.25000, 30667
481, 479.35937, 30682
480, 479.21875, 30663
479, 479.18750, 30663
479, 479.17187, 30660
479, 479.14062, 30658
479, 479.10937, 30659
480, 479.07812, 30656
479, 479.06250, 30654
479, 479.03125, 30653
480, 478.98437, 30651
478, 478.95312, 30650
479, 479.17187, 30659
479, 478.90625, 30647
479, 478.89062, 30644
479, 478.85937, 30644
479, 478.84375, 30642
479, 478.82812, 30643
479, 478.79687, 30639
479, 478.78125, 30639
479, 478.76562, 30637
478, 478.76562, 30636
478, 478.71875, 30637
478, 478.93750, 30638
478, 478.73437, 30632
479, 478.67187, 30631
479, 478.64062, 30629
479, 478.62500, 30627
478, 478.59375, 30626
478, 478.57812, 30624
479, 478.53125, 30623
479, 478.54687, 30619
479, 478.51562, 30620
478, 478.50000, 30625
478, 478.71875, 30620
478, 478.42187, 30616
476, 478.42187, 30611
477, 476.79687, 30510
477, 476.78125, 30509
477, 476.75000, 30508
477, 476.73437, 30505
476, 476.70312, 30503
477, 476.71875, 30503
477, 476.65625, 30501
479, 476.64062, 30529
479, 478.29687, 30597
478, 478.14062, 30595
478, 478.09375, 30595
478, 478.07812, 30591
477, 478.06250, 30591
478, 478.07812, 30591
478, 478.03125, 30589
478, 478.01562, 30588
478, 478.00000, 30586
477, 478.01562, 30586
478, 478.00000, 30601
478, 478.06250, 30586
478, 477.95312, 30584
478, 477.89062, 30582
477, 477.89062, 30581
477, 477.87500, 30580
477, 477.87500, 30578
478, 477.82812, 30577
478, 477.81250, 30576
478, 477.78125, 30575
478, 477.78125, 30574
477, 477.85937, 30589
477, 477.78125, 30571
478, 477.75000, 30572
478, 477.70312, 30571
478, 477.71875, 30570
477, 477.68750, 30568
477, 477.67187, 30566
477, 477.64062, 30566
477, 477.62500, 30564
478, 477.60937, 30567
477, 477.57812, 30561
477, 477.70312, 30570
478, 477.54687, 30557
477, 477.50000, 30556
477, 477.50000, 30555
478, 477.46875, 30553
478, 477.43750, 30554
478, 477.42187, 30551
477, 477.42187, 30551
477, 477.40625, 30549
477, 477.35937, 30547
478, 477.35937, 30546
477, 477.57812, 30551
477, 477.29687, 30542
477, 477.26562, 30539
475, 476.57812, 30437
476, 475.65625, 30433
476, 475.59375, 30433
476, 475.57812, 30431
476, 475.54687, 30430
475, 475.54687, 30429
475, 475.51562, 30429
476, 475.48437, 30435
477, 477.01562, 30527
477, 477.01562, 30523
477, 476.96875, 30522
477, 476.95312, 30521
477, 476.92187, 30519
478, 476.93750, 30519
477, 476.92187, 30518
476, 476.89062, 30518
476, 476.87500, 30515
477, 476.84375, 30515
477, 476.82812, 30526
477, 477.07812, 30514
477, 476.82812, 30512
476, 476.79687, 30511
477, 476.79687, 30511
478, 476.78125, 30509
477, 476.76562, 30509
476, 476.75000, 30508
476, 476.73437, 30506
476, 476.70312, 30504
476, 476.68750, 30504
477, 476.68750, 30518
477, 476.81250, 30506
476, 476.71875, 30510
476, 476.73437, 30504
477, 476.60937, 30499
477, 476.57812, 30499
476, 476.57812, 30495
476, 476.57812, 30495
476, 476.54687, 30495
476, 476.53125, 30493
476, 476.48437, 30489
477, 476.54687, 30504
476, 476.51562, 30489
476, 476.42187, 30488
477, 476.40625, 30484
476, 476.37500, 30481
477, 476.32812, 30479
477, 476.28125, 30475
476, 476.25000, 30474
476, 476.21875, 30472
475, 476.21875, 30470
476, 476.15625, 30468
476, 476.26562, 30482
476, 476.10937, 30464
477, 476.06250, 30462
475, 475.76562, 30360
474, 474.43750, 30358
474, 474.46875, 30360
474, 474.39062, 30354
474, 474.35937, 30352
474, 474.35937, 30352
474, 474.31250, 30347
473, 474.26562, 30348
475, 475.00000, 30460
477, 475.87500, 30451
476, 475.84375, 30451
476, 475.82812, 30449
476, 475.81250, 30448
475, 475.79687, 30448
476, 475.76562, 30445
476, 475.76562, 30444
476, 475.71875, 30442
475, 475.71875, 30442
475, 475.70312, 30445
476, 475.93750, 30446
476, 475.70312, 30440
476, 475.65625, 30438
476, 475.64062, 30438
475, 475.64062, 30437
476, 475.67187, 30444
476, 475.71875, 30443
475, 475.64062, 30434
475, 475.57812, 30433
475, 475.53125, 30430
477, 475.51562, 30436
476, 475.71875, 30431
476, 475.48437, 30426
476, 475.46875, 30425
475, 475.43750, 30423
475, 475.40625, 30421
476, 475.42187, 30420
476, 475.35937, 30419
475, 475.34375, 30417
474, 475.32812, 30416
475, 475.29687, 30414
475, 475.28125, 30426
475, 475.42187, 30413
475, 475.26562, 30410
475, 475.20312, 30409
475, 475.17187, 30408
475, 475.18750, 30407
475, 475.15625, 30404
474, 475.12500, 30401
474, 475.07812, 30400
475, 475.07812, 30399
476, 475.04687, 30397
475, 475.09375, 30413
475, 475.10937, 30398
475, 475.00000, 30397
473, 475.00000, 30339
474, 473.34375, 30288
474, 473.29687, 30287
473, 473.29687, 30286
473, 473.23437, 30282
473, 473.26562, 30282
474, 473.21875, 30281
473, 473.21875, 30281
476, 473.45312, 30396
475, 474.82812, 30385
475, 474.82812, 30384
475, 474.78125, 30382
475, 474.76562, 30382
474, 474.76562, 30382
474, 474.73437, 30380
475, 474.71875, 30379
475, 474.71875, 30378
475, 474.70312, 30377
474, 474.68750, 30376
474, 474.85937, 30385
475, 474.65625, 30373
475, 474.64062, 30373
475, 474.60937, 30371
474, 474.60937, 30371
474, 474.59375, 30368
475, 474.56250, 30368
475, 474.53125, 30367
475, 474.53125, 30366
474, 474.50000, 30365
474, 474.46875, 30364
475, 474.68750, 30369
475, 474.45312, 30360
475, 474.42187, 30358
474, 474.35937, 30357
473, 474.35937, 30355
474, 474.40625, 30354
475, 474.37500, 30354
475, 474.31250, 30352
474, 474.29687, 30349
474, 474.26562, 30348
474, 474.23437, 30354
475, 474.42187, 30345
474, 474.20312, 30343
474, 474.20312, 30342
474, 474.17187, 30342
474, 474.15625, 30341
475, 474.23437, 30349
474, 474.25000, 30346
474, 474.15625, 30336
474, 474.06250, 30336
475, 474.04687, 30334
474, 474.06250, 30344
474, 474.21875, 30334
473, 474.00000, 30332
472, 474.00000, 30304
472, 472.40625, 30228
474, 472.39062, 30229
473, 472.35937, 30227
472, 472.35937, 30224
472, 472.37500, 30223
472, 472.31250, 30218
472, 472.28125, 30220
474, 472.28125, 30311
473, 473.95312, 30324
473, 473.82812, 30323
474, 473.84375, 30323
474, 473.82812, 30322
474, 473.81250, 30320
474, 473.78125, 30319
474, 473.76562, 30318
474, 473.76562, 30316
474, 473.75000, 30316
473, 473.75000, 30316
473, 473.81250, 30329
474, 473.75000, 30315
474, 473.71875, 30314
474, 473.70312, 30313
474, 473.67187, 30312
473, 473.67187, 30316
474, 473.78125, 30316
474, 473.64062, 30310
473, 473.62500, 30307
473, 473.57812, 30305
473, 473.57812, 30303
473, 473.71875, 30315
474, 473.54687, 30301
474, 473.51562, 30301
473, 473.48437, 30299
473, 473.48437, 30300
474, 473.46875, 30300
474, 473.45312, 30296
473, 473.42187, 30296
473, 473.40625, 30296
473, 473.35937, 30292
475, 473.35937, 30292
473, 473.57812, 30297
473, 473.34375, 30291
473, 473.35937, 30289
473, 473.34375, 30287
473, 473.32812, 30287
473, 473.29687, 30285
473, 473.26562, 30284
473, 473.25000, 30282
472, 473.21875, 30280
473, 473.17187, 30278
473, 473.15625, 30282
473, 473.34375, 30281
473, 473.12500, 30274
472, 473.10937, 30271
472, 471.53125, 30170
472, 471.48437, 30171
471, 471.51562, 30169
471, 471.43750, 30166
471, 471.45312, 30167
471, 471.42187, 30165
471, 471.40625, 30165
474, 471.39062, 30190
472, 473.10937, 30263
473, 472.87500, 30261
473, 472.87500, 30261
473, 472.85937, 30261
472, 472.85937, 30259
472, 472.84375, 30258
472, 472.79687, 30255
473, 472.81250, 30256
473, 472.79687, 30256
473, 472.79687, 30254
473, 472.76562, 30270
473, 472.92187, 30255
473, 472.78125, 30255
473, 472.76562, 30254
472, 472.76562, 30253
472, 472.73437, 30253
472, 472.71875, 30250
473, 472.70312, 30249
473, 472.68750, 30247
473, 472.65625, 30246
472, 472.64062, 30246
475, 472.68750, 30259
473, 472.68750, 30244
473, 472.60937, 30242
472, 472.57812, 30241
472, 472.57812, 30241
472, 472.56250, 30242
473, 472.54687, 30238
473, 472.53125, 30237
472, 472.51562, 30238
472, 472.50000, 30236
473, 472.48437, 30236
473, 472.59375, 30246
472, 472.46875, 30233
472, 472.43750, 30232
472, 472.43750, 30231
472, 472.40625, 30230
473, 472.37500, 30236
473, 472.56250, 30234
472, 472.40625, 30230
472, 472.39062, 30226
473, 472.34375, 30224
473, 472.34375, 30225
472, 472.53125, 30231
472, 472.32812, 30222
472, 472.28125, 30219
470, 471.64062, 30121
471, 470.68750, 30120
471, 470.70312, 30118
471, 470.64062, 30118
470, 470.64062, 30116
471, 470.62500, 30113
471, 470.60937, 30114
471, 470.56250, 30117
472, 472.06250, 30212
472, 472.04687, 30207
471, 472.04687, 30206
472, 472.01562, 30205
472, 472.01562, 30202
472, 471.98437, 30203
471, 471.98437, 30203
472, 472.00000, 30202
473, 471.95312, 30202
472, 471.93750, 30200
472, 471.95312, 30210
471, 472.17187, 30202
471, 471.90625, 30199
472, 471.90625, 30198
472, 471.89062, 30198
472, 471.89062, 30197
472, 471.90625, 30198
472, 471.89062, 30197
472, 471.87500, 30195
472, 471.85937, 30194
472, 471.87500, 30195
471, 471.84375, 30210
471, 472.00000, 30195
472, 471.82812, 30195
472, 471.81250, 30195
472, 471.92187, 30193
472, 471.79687, 30192
472, 471.76562, 30191
472, 471.78125, 30191
472, 471.78125, 30191
472, 471.75000, 30190
471, 471.78125, 30188
471, 471.79687, 30203
472, 471.82812, 30188
472, 471.73437, 30186
472, 471.70312, 30185
471, 471.68750, 30184
472, 471.67187, 30185
472, 471.68750, 30184
471, 471.65625, 30182
472, 471.67187, 30182
471, 471.62500, 30180
471, 471.60937, 30179
472, 471.73437, 30192
472, 471.59375, 30177
471, 471.56250, 30177
470, 471.32812, 30075
470, 469.93750, 30069
470, 469.89062, 30069
470, 469.85937, 30067
470, 469.85937, 30068
469, 469.84375, 30064
469, 469.81250, 30064
470, 469.79687, 30063
472, 470.40625, 30172
472, 471.37500, 30163
471, 471.35937, 30162
471, 471.34375, 30164
471, 471.34375, 30160
472, 471.32812, 30162
471, 471.31250, 30159
471, 471.29687, 30158
471, 471.28125, 30157
471, 471.25000, 30158
471, 471.26562, 30159
472, 471.48437, 30162
471, 471.23437, 30153
471, 471.21875, 30152
471, 471.20312, 30152
472, 471.20312, 30152
471, 471.18750, 30151
470, 471.18750, 30149
470, 471.15625, 30151
471, 471.18750, 30149
471, 471.15625, 30148
471, 471.12500, 30156
471, 471.35937, 30149
471, 471.12500, 30148
472, 471.10937, 30146
471, 471.07812, 30144
471, 471.07812, 30144
471, 471.09375, 30143
471, 471.04687, 30143
471, 471.03125, 30140
471, 470.98437, 30138
471, 470.96875, 30140
471, 470.98437, 30153
471, 471.18750, 30141
471, 470.96875, 30139
470, 470.96875, 30138
471, 470.96875, 30138
471, 470.95312, 30137
471, 470.95312, 30136
471, 470.92187, 30136
470, 470.92187, 30135
471, 470.90625, 30134
471, 470.90625, 30134
470, 470.90625, 30147
470, 470.98437, 30133
470, 470.85937, 30133
470, 470.85937, 30078
469, 469.23437, 30025
470, 469.20312, 30028
469, 469.15625, 30025
469, 469.18750, 30023
469, 469.17187, 30019
469, 469.15625, 30020
468, 469.10937, 30019
470, 469.32812, 30134
471, 470.79687, 30125
471, 470.75000, 30127
471, 470.85937, 30130
470, 470.75000, 30124
471, 470.73437, 30124
471, 470.71875, 30123
471, 470.70312, 30121
470, 470.70312, 30121
470, 470.68750, 30120
471, 470.67187, 30120
471, 470.84375, 30132
471, 470.76562, 30124
471, 470.65625, 30119
471, 470.64062, 30117
471, 470.62500, 30115
470, 470.60937, 30115
470, 470.59375, 30116
471, 470.59375, 30113
471, 470.59375, 30112
470, 470.54687, 30111
470, 470.54687, 30112
470, 470.76562, 30118
471, 470.54687, 30110
471, 470.54687, 30109
470, 470.51562, 30109
470, 470.50000, 30107
470, 470.48437, 30109
471, 470.46875, 30106
470, 470.43750, 30104
469, 470.40625, 30103
470, 470.40625, 30102
470, 470.40625, 30108
471, 470.59375, 30105
471, 470.51562, 30110
470, 470.40625, 30098
470, 470.34375, 30096
471, 470.29687, 30094
470, 470.28125, 30092
470, 470.28125, 30092
470, 470.28125, 30093
471, 470.28125, 30091
471, 470.23437, 30089
471, 470.21875, 30102
469, 470.43750, 30091
470, 470.23437, 30089
470, 470.18750, 30085
470, 470.00000, 30075
471, 469.98437, 30074
468, 470.00000, 30033
469, 468.59375, 29986
469, 468.56250, 29984
468, 468.57812, 29979
469, 468.50000, 29980
472, 468.51562, 30036
470, 470.17187, 30079
470, 470.03125, 30078
470, 470.01562, 30079
470, 470.03125, 30078
470, 470.03125, 30079
470, 470.03125, 30078
470, 470.00000, 30076
470, 470.00000, 30076
469, 470.00000, 30075
470, 470.01562, 30073
471, 470.06250, 30090
470, 470.01562, 30074
470, 469.96875, 30074
470, 469.95312, 30072
470, 469.93750, 30072
470, 469.92187, 30072
470, 469.90625, 30070
469, 469.92187, 30072
470, 469.90625, 30070
470, 469.89062, 30070
470, 469.85937, 30069
470, 470.04687, 30082
470, 469.89062, 30067
470, 469.84375, 30066
470, 469.82812, 30065
470, 469.82812, 30066
469, 469.81250, 30065
469, 469.81250, 30063
470, 469.79687, 30064
470, 469.76562, 30062
470, 469.76562, 30063
470, 469.76562, 30061
469, 469.95312, 30070
469, 469.76562, 30059
470, 469.71875, 30059
470, 469.71875, 30058
469, 469.70312, 30057
469, 469.68750, 30064
470, 469.79687, 30063
470, 469.79687, 30059
469, 469.65625, 30054
469, 469.65625, 30054
469, 469.62500, 30056
470, 469.82812, 30055
470, 469.59375, 30051
469, 469.60937, 30049
468, 468.50000, 29943
467, 467.92187, 29944
468, 467.95312, 29943
468, 467.93750, 29941
468, 467.87500, 29940
468, 467.89062, 29938
468, 467.84375, 29940
470, 467.95312, 29966
469, 469.79687, 30049
469, 469.43750, 30040
469, 469.39062, 30038
469, 469.42187, 30039
469, 469.39062, 30038
470, 469.39062, 30036
470, 469.37500, 30035
469, 469.39062, 30035
470, 469.35937, 30034
469, 469.34375, 30032
469, 469.31250, 30048
469, 469.46875, 30034
469, 469.32812, 30033
470, 469.31250, 30028
469, 469.23437, 30028
469, 469.26562, 30028
469, 469.23437, 30027
470, 469.40625, 30035
470, 469.25000, 30024
469, 469.18750, 30023
469, 469.20312, 30023
468, 469.23437, 30038
469, 469.25000, 30025
469, 469.17187, 30021
469, 469.17187, 30023
469, 469.15625, 30021
469, 469.14062, 30020
469, 469.12500, 30019
469, 469.09375, 30018
469, 469.12500, 30018
469, 469.10937, 30018
468, 469.09375, 30017
469, 469.23437, 30031
470, 469.09375, 30016
470, 469.07812, 30014
469, 469.07812, 30014
469, 469.03125, 30013
470, 469.03125, 30015
469, 469.01562, 30013
469, 469.04687, 30013
468, 469.00000, 30011
469, 468.98437, 30010
469, 468.98437, 30010
469, 469.18750, 30021
469, 468.98437, 30008
469, 468.93750, 30008
468, 468.31250, 29903
467, 467.46875, 29913
467, 467.37500, 29903
466, 467.29687, 29902
467, 467.31250, 29901
467, 467.31250, 29902
468, 467.26562, 29902
467, 467.26562, 29906
469, 468.81250, 30010
469, 468.84375, 30002
468, 468.82812, 30002
469, 468.81250, 30001
468, 468.79687, 30001
469, 468.90625, 30007
469, 468.90625, 30000
469, 468.81250, 29999
468, 468.78125, 29999
469, 468.75000, 29997
469, 468.76562, 30004
469, 469.01562, 29999
469, 468.76562, 29997
468, 468.75000, 29996
468, 468.73437, 29995
469, 468.73437, 29996
469, 468.73437, 29995
